run,population,behaviour,code
79,Ebmog,19,habitual
79,Ebmog,20,absent
79,Ebmog,21,absent
79,Ebmog,22,absent
79,Ebmog,23,absent
79,Ebmog,24,customary
79,Ebmog,25,absent
79,Ebmog,26,customary
79,Ebmog,27,present
79,Ebmog,28,customary
79,Ebmog,29,customary
79,Ebmog,30,absent
79,Ebmog,31,absent
79,Ebmog,32,customary
79,Ebmog,33,customary
79,Ebmog,34,absent
79,Ebmog,35,customary
79,Ebmog,36,absent
79,Ebmog,37,customary
79,Ebmog,38,absent
79,Ebmog,39,customary
79,Ebmog,40,customary
79,Ebmog,41,absent
79,Ebmog,42,present
79,Ebmog,43,customary
79,Ebmog,44,absent
79,Ebmog,45,customary
79,Ebmog,46,customary
79,Ebmog,47,absent
79,Ebmog,48,absent
79,Ebmog,49,customary
79,Ebmog,50,habitual
79,Ebmog,51,customary
79,Ebmog,52,customary
79,Ebmog,53,absent
79,Ebmog,54,customary
79,Ebmog,55,customary
79,Ebmog,56,customary
79,Ebmog,57,customary
79,Ebmog,58,customary
79,Ebmog,59,absent
79,Ebmog,60,customary
79,Ebmog,61,absent
79,Ebmog,62,present
79,Ebmog,63,customary
79,Ebmog,64,customary
79,Elaham,1,customary
79,Elaham,2,customary
79,Elaham,3,absent
79,Elaham,4,absent
79,Elaham,5,absent
79,Elaham,6,habitual
79,Elaham,7,habitual
79,Elaham,8,absent
79,Elaham,9,absent
79,Elaham,10,absent
79,Elaham,11,habitual
79,Elaham,12,absent
79,Elaham,13,absent
79,Elaham,14,customary
79,Elaham,15,absent
79,Elaham,16,absent
79,Elaham,17,customary
79,Elaham,18,absent
79,Elaham,19,customary
79,Elaham,20,habitual
79,Elaham,21,absent
79,Elaham,22,absent
79,Elaham,23,absent
79,Elaham,24,customary
79,Elaham,25,absent
79,Elaham,26,customary
79,Elaham,27,habitual
79,Elaham,28,customary
79,Elaham,29,customary
79,Elaham,30,absent
79,Elaham,31,present
79,Elaham,32,customary
79,Elaham,33,absent
79,Elaham,34,ecological explanation
79,Elaham,35,customary
79,Elaham,36,ecological explanation
79,Elaham,37,customary
79,Elaham,38,absent
79,Elaham,39,customary
79,Elaham,40,customary
79,Elaham,41,absent
79,Elaham,42,absent
79,Elaham,43,customary
79,Elaham,44,ecological explanation
79,Elaham,45,customary
79,Elaham,46,customary
79,Elaham,47,ecological explanation
79,Elaham,48,habitual
79,Elaham,49,customary
79,Elaham,50,absent
79,Elaham,51,customary
79,Elaham,52,customary
79,Elaham,53,absent
79,Elaham,54,customary
79,Elaham,55,customary
79,Elaham,56,customary
79,Elaham,57,customary
79,Elaham,58,customary
79,Elaham,59,ecological explanation
79,Elaham,60,customary
79,Elaham,61,ecological explanation
79,Elaham,62,absent
79,Elaham,63,customary
79,Elaham,64,customary
79,Elabik,1,customary
79,Elabik,2,customary
79,Elabik,3,absent
79,Elabik,4,absent
79,Elabik,5,absent
79,Elabik,6,habitual
79,Elabik,7,habitual
79,Elabik,8,absent
79,Elabik,9,absent
79,Elabik,10,absent
79,Elabik,11,absent
79,Elabik,12,absent
79,Elabik,13,customary
79,Elabik,14,customary
79,Elabik,15,absent
79,Elabik,16,present
79,Elabik,17,customary
79,Elabik,18,absent
79,Elabik,19,habitual
79,Elabik,20,absent
79,Elabik,21,habitual
79,Elabik,22,absent
79,Elabik,23,absent
79,Elabik,24,customary
79,Elabik,25,present
79,Elabik,26,customary
79,Elabik,27,absent
79,Elabik,28,customary
79,Elabik,29,habitual
79,Elabik,30,habitual
79,Elabik,31,absent
79,Elabik,32,customary
79,Elabik,33,customary
79,Elabik,34,absent
79,Elabik,35,customary
79,Elabik,36,absent
79,Elabik,37,customary
79,Elabik,38,absent
79,Elabik,39,customary
79,Elabik,40,customary
79,Elabik,41,absent
79,Elabik,42,absent
79,Elabik,43,customary
79,Elabik,44,absent
79,Elabik,45,customary
79,Elabik,46,customary
79,Elabik,47,absent
79,Elabik,48,customary
79,Elabik,49,customary
79,Elabik,50,present
79,Elabik,51,customary
79,Elabik,52,customary
79,Elabik,53,absent
79,Elabik,54,customary
79,Elabik,55,customary
79,Elabik,56,habitual
79,Elabik,57,present
79,Elabik,58,customary
79,Elabik,59,habitual
79,Elabik,60,customary
79,Elabik,61,absent
79,Elabik,62,present
79,Elabik,63,customary
79,Elabik,64,customary
79,Ognodub,1,customary
79,Ognodub,2,customary
79,Ognodub,3,absent
79,Ognodub,4,absent
79,Ognodub,5,absent
79,Ognodub,6,absent
79,Ognodub,7,habitual
79,Ognodub,8,absent
79,Ognodub,9,absent
79,Ognodub,10,absent
79,Ognodub,11,absent
79,Ognodub,12,absent
79,Ognodub,13,customary
79,Ognodub,14,customary
79,Ognodub,15,absent
79,Ognodub,16,absent
79,Ognodub,17,customary
79,Ognodub,18,absent
79,Ognodub,19,absent
79,Ognodub,20,habitual
79,Ognodub,21,habitual
79,Ognodub,22,absent
79,Ognodub,23,absent
79,Ognodub,24,customary
79,Ognodub,25,habitual
79,Ognodub,26,customary
79,Ognodub,27,habitual
79,Ognodub,28,customary
79,Ognodub,29,habitual
79,Ognodub,30,absent
79,Ognodub,31,habitual
79,Ognodub,32,customary
79,Ognodub,33,customary
79,Ognodub,34,absent
79,Ognodub,35,customary
79,Ognodub,36,absent
79,Ognodub,37,ecological explanation
79,Ognodub,38,ecological explanation
79,Ognodub,39,customary
79,Ognodub,40,customary
79,Ognodub,41,ecological explanation
79,Ognodub,42,absent
79,Ognodub,43,customary
79,Ognodub,44,present
79,Ognodub,45,customary
79,Ognodub,46,customary
79,Ognodub,47,absent
79,Ognodub,48,habitual
79,Ognodub,49,customary
79,Ognodub,50,ecological explanation
79,Ognodub,51,customary
79,Ognodub,52,customary
79,Ognodub,53,absent
79,Ognodub,54,customary
79,Ognodub,55,customary
79,Ognodub,56,ecological explanation
79,Ognodub,57,ecological explanation
79,Ognodub,58,customary
79,Ognodub,59,absent
79,Ognodub,60,customary
79,Ognodub,61,absent
79,Ognodub,62,absent
79,Ognodub,63,customary
79,Ognodub,64,customary
80,Uossob,1,absent
80,Uossob,2,absent
80,Uossob,3,absent
80,Uossob,4,present
80,Uossob,5,absent
80,Uossob,6,customary
80,Uossob,7,customary
80,Uossob,8,absent
80,Uossob,9,present
80,Uossob,10,absent
80,Uossob,11,customary
80,Uossob,12,absent
80,Uossob,13,absent
80,Uossob,14,customary
80,Uossob,15,absent
80,Uossob,16,absent
80,Uossob,17,customary
80,Uossob,18,habitual
80,Uossob,19,present
80,Uossob,20,absent
80,Uossob,21,absent
80,Uossob,22,customary
80,Uossob,23,absent
80,Uossob,24,customary
80,Uossob,25,habitual
80,Uossob,26,habitual
80,Uossob,27,customary
80,Uossob,28,customary
80,Uossob,29,absent
80,Uossob,30,customary
80,Uossob,31,absent
80,Uossob,32,absent
80,Uossob,33,ecological explanation
80,Uossob,34,absent
80,Uossob,35,ecological explanation
80,Uossob,36,customary
80,Uossob,37,customary
80,Uossob,38,absent
80,Uossob,39,absent
80,Uossob,40,habitual
80,Uossob,41,ecological explanation
80,Uossob,42,ecological explanation
80,Uossob,43,ecological explanation
80,Uossob,44,customary
80,Uossob,45,customary
80,Uossob,46,ecological explanation
80,Uossob,47,ecological explanation
80,Uossob,48,customary
80,Uossob,49,customary
80,Uossob,50,ecological explanation
80,Uossob,51,ecological explanation
80,Uossob,52,ecological explanation
80,Uossob,53,ecological explanation
80,Uossob,54,customary
80,Uossob,55,customary
80,Uossob,56,ecological explanation
80,Uossob,57,absent
80,Uossob,58,ecological explanation
80,Uossob,59,customary
80,Uossob,60,ecological explanation
80,Uossob,61,customary
80,Uossob,62,ecological explanation
80,Uossob,63,absent
80,Uossob,64,ecological explanation
80,Iat Forest,1,absent
80,Iat Forest,2,habitual
80,Iat Forest,3,absent
80,Iat Forest,4,absent
80,Iat Forest,5,absent
80,Iat Forest,6,customary
80,Iat Forest,7,customary
80,Iat Forest,8,absent
80,Iat Forest,9,absent
80,Iat Forest,10,present
80,Iat Forest,11,customary
80,Iat Forest,12,absent
80,Iat Forest,13,absent
80,Iat Forest,14,customary
80,Iat Forest,15,absent
80,Iat Forest,16,absent
80,Iat Forest,17,customary
80,Iat Forest,18,customary
80,Iat Forest,19,absent
80,Iat Forest,20,present
80,Iat Forest,21,absent
80,Iat Forest,22,customary
80,Iat Forest,23,absent
80,Iat Forest,24,customary
80,Iat Forest,25,customary
80,Iat Forest,26,habitual
80,Iat Forest,27,customary
80,Iat Forest,28,customary
80,Iat Forest,29,absent
80,Iat Forest,30,customary
80,Iat Forest,31,habitual
80,Iat Forest,32,absent
80,Iat Forest,33,absent
80,Iat Forest,34,absent
80,Iat Forest,35,absent
80,Iat Forest,36,customary
80,Iat Forest,37,customary
80,Iat Forest,38,present
80,Iat Forest,39,customary
80,Iat Forest,40,customary
80,Iat Forest,41,absent
80,Iat Forest,42,absent
80,Iat Forest,43,present
80,Iat Forest,44,customary
80,Iat Forest,45,customary
80,Iat Forest,46,absent
80,Iat Forest,47,absent
80,Iat Forest,48,customary
80,Iat Forest,49,customary
80,Iat Forest,50,habitual
80,Iat Forest,51,absent
80,Iat Forest,52,absent
80,Iat Forest,53,absent
80,Iat Forest,54,customary
80,Iat Forest,55,customary
80,Iat Forest,56,absent
80,Iat Forest,57,absent
80,Iat Forest,58,absent
80,Iat Forest,59,customary
80,Iat Forest,60,present
80,Iat Forest,61,customary
80,Iat Forest,62,present
80,Iat Forest,63,habitual
80,Iat Forest,64,absent
80,Ebmog,1,absent
80,Ebmog,2,absent
80,Ebmog,3,absent
80,Ebmog,4,absent
80,Ebmog,5,absent
80,Ebmog,6,customary
80,Ebmog,7,absent
80,Ebmog,8,absent
80,Ebmog,9,absent
80,Ebmog,10,present
80,Ebmog,11,customary
80,Ebmog,12,present
80,Ebmog,13,absent
80,Ebmog,14,customary
80,Ebmog,15,customary
80,Ebmog,16,customary
80,Ebmog,17,absent
80,Ebmog,18,habitual
80,Ebmog,19,absent
80,Ebmog,20,habitual
80,Ebmog,21,habitual
80,Ebmog,22,customary
80,Ebmog,23,present
80,Ebmog,24,customary
80,Ebmog,25,customary
80,Ebmog,26,habitual
80,Ebmog,27,customary
80,Ebmog,28,customary
80,Ebmog,29,customary
80,Ebmog,30,absent
80,Ebmog,31,customary
80,Ebmog,32,absent
80,Ebmog,33,customary
80,Ebmog,34,absent
80,Ebmog,35,absent
80,Ebmog,36,customary
80,Ebmog,37,absent
80,Ebmog,38,absent
80,Ebmog,39,customary
80,Ebmog,40,habitual
80,Ebmog,41,customary
80,Ebmog,42,customary
80,Ebmog,43,customary
80,Ebmog,44,absent
80,Ebmog,45,absent
80,Ebmog,46,customary
80,Ebmog,47,customary
80,Ebmog,48,absent
80,Ebmog,49,customary
80,Ebmog,50,customary
80,Ebmog,51,customary
80,Ebmog,52,present
80,Ebmog,53,habitual
80,Ebmog,54,absent
80,Ebmog,55,absent
80,Ebmog,56,absent
80,Ebmog,57,customary
80,Ebmog,58,habitual
80,Ebmog,59,customary
80,Ebmog,60,present
80,Ebmog,61,customary
80,Ebmog,62,customary
80,Ebmog,63,absent
80,Ebmog,64,customary
80,Elaham,1,absent
80,Elaham,2,absent
80,Elaham,3,absent
80,Elaham,4,habitual
80,Elaham,5,present
80,Elaham,6,customary
80,Elaham,7,absent
80,Elaham,8,absent
80,Elaham,9,absent
80,Elaham,10,absent
80,Elaham,11,customary
80,Elaham,12,absent
80,Elaham,13,absent
80,Elaham,14,customary
80,Elaham,15,customary
80,Elaham,16,customary
80,Elaham,17,absent
80,Elaham,18,habitual
80,Elaham,19,habitual
80,Elaham,20,absent
80,Elaham,21,absent
80,Elaham,22,customary
80,Elaham,23,absent
80,Elaham,24,customary
80,Elaham,25,customary
80,Elaham,26,present
80,Elaham,27,customary
80,Elaham,28,customary
80,Elaham,29,customary
80,Elaham,30,absent
80,Elaham,31,habitual
80,Elaham,32,absent
80,Elaham,33,customary
80,Elaham,34,absent
80,Elaham,35,present
80,Elaham,36,customary
80,Elaham,37,absent
80,Elaham,38,absent
80,Elaham,39,customary
80,Elaham,40,habitual
80,Elaham,41,customary
80,Elaham,42,customary
80,Elaham,43,customary
80,Elaham,44,absent
80,Elaham,45,habitual
80,Elaham,46,customary
80,Elaham,47,customary
80,Elaham,48,ecological explanation
80,Elaham,49,customary
80,Elaham,50,customary
80,Elaham,51,customary
80,Elaham,52,absent
80,Elaham,53,customary
80,Elaham,54,ecological explanation
80,Elaham,55,ecological explanation
80,Elaham,56,absent
80,Elaham,57,customary
80,Elaham,58,present
80,Elaham,59,customary
80,Elaham,60,absent
80,Elaham,61,customary
80,Elaham,62,customary
80,Elaham,63,habitual
80,Elaham,64,customary
80,Elabik,1,absent
80,Elabik,2,absent
80,Elabik,3,absent
80,Elabik,4,habitual
80,Elabik,5,present
80,Elabik,6,customary
80,Elabik,7,absent
80,Elabik,8,absent
80,Elabik,9,present
80,Elabik,10,habitual
80,Elabik,11,customary
80,Elabik,12,absent
80,Elabik,13,absent
80,Elabik,14,customary
80,Elabik,15,customary
80,Elabik,16,customary
80,Elabik,17,absent
80,Elabik,18,absent
80,Elabik,19,absent
80,Elabik,20,present
80,Elabik,21,present
80,Elabik,22,customary
80,Elabik,23,absent
80,Elabik,24,customary
80,Elabik,25,customary
80,Elabik,26,absent
80,Elabik,27,customary
80,Elabik,28,customary
80,Elabik,29,customary
80,Elabik,30,present
80,Elabik,31,customary
80,Elabik,32,absent
80,Elabik,33,customary
80,Elabik,34,absent
80,Elabik,35,habitual
80,Elabik,36,customary
80,Elabik,37,absent
80,Elabik,38,absent
80,Elabik,39,customary
80,Elabik,40,present
80,Elabik,41,customary
80,Elabik,42,customary
80,Elabik,43,customary
80,Elabik,44,absent
80,Elabik,45,absent
80,Elabik,46,customary
80,Elabik,47,customary
80,Elabik,48,absent
80,Elabik,49,customary
80,Elabik,50,customary
80,Elabik,51,customary
80,Elabik,52,absent
80,Elabik,53,absent
80,Elabik,54,absent
80,Elabik,55,customary
80,Elabik,56,absent
80,Elabik,57,customary
80,Elabik,58,absent
80,Elabik,59,customary
80,Elabik,60,absent
80,Elabik,61,customary
80,Elabik,62,customary
80,Elabik,63,absent
80,Elabik,64,customary
80,Ognodub,1,habitual
80,Ognodub,2,absent
80,Ognodub,3,absent
80,Ognodub,4,present
80,Ognodub,5,absent
80,Ognodub,6,customary
80,Ognodub,7,absent
80,Ognodub,8,absent
80,Ognodub,9,absent
80,Ognodub,10,absent
80,Ognodub,11,customary
80,Ognodub,12,absent
80,Ognodub,13,absent
80,Ognodub,14,customary
80,Ognodub,15,customary
80,Ognodub,16,customary
80,Ognodub,17,absent
80,Ognodub,18,absent
80,Ognodub,19,absent
80,Ognodub,20,habitual
80,Ognodub,21,habitual
80,Ognodub,22,customary
80,Ognodub,23,absent
80,Ognodub,24,customary
80,Ognodub,25,customary
80,Ognodub,26,habitual
80,Ognodub,27,customary
80,Ognodub,28,customary
80,Ognodub,29,habitual
80,Ognodub,30,absent
80,Ognodub,31,customary
80,Ognodub,32,absent
80,Ognodub,33,customary
80,Ognodub,34,ecological explanation
80,Ognodub,35,habitual
80,Ognodub,36,ecological explanation
80,Ognodub,37,ecological explanation
80,Ognodub,38,ecological explanation
80,Ognodub,39,present
80,Ognodub,40,ecological explanation
80,Ognodub,41,customary
80,Ognodub,42,customary
80,Ognodub,43,customary
80,Ognodub,44,ecological explanation
80,Ognodub,45,ecological explanation
80,Ognodub,46,customary
80,Ognodub,47,customary
80,Ognodub,48,absent
80,Ognodub,49,customary
80,Ognodub,50,customary
80,Ognodub,51,customary
80,Ognodub,52,absent
80,Ognodub,53,habitual
80,Ognodub,54,absent
80,Ognodub,55,customary
80,Ognodub,56,absent
80,Ognodub,57,customary
80,Ognodub,58,absent
80,Ognodub,59,customary
80,Ognodub,60,absent
80,Ognodub,61,ecological explanation
80,Ognodub,62,customary
80,Ognodub,63,habitual
80,Ognodub,64,customary
81,Uossob,1,absent
81,Uossob,2,absent
81,Uossob,3,habitual
81,Uossob,4,absent
81,Uossob,5,absent
81,Uossob,6,customary
81,Uossob,7,habitual
81,Uossob,8,customary
81,Uossob,9,absent
81,Uossob,10,habitual
81,Uossob,11,absent
81,Uossob,12,habitual
81,Uossob,13,absent
81,Uossob,14,habitual
81,Uossob,15,absent
81,Uossob,16,customary
81,Uossob,17,customary
81,Uossob,18,habitual
81,Uossob,19,absent
81,Uossob,20,customary
81,Uossob,21,absent
81,Uossob,22,absent
81,Uossob,23,absent
81,Uossob,24,customary
81,Uossob,25,present
81,Uossob,26,absent
81,Uossob,27,absent
81,Uossob,28,present
81,Uossob,29,absent
81,Uossob,30,customary
81,Uossob,31,customary
81,Uossob,32,absent
81,Uossob,33,customary
81,Uossob,34,customary
81,Uossob,35,ecological explanation
81,Uossob,36,ecological explanation
81,Uossob,37,ecological explanation
81,Uossob,38,customary
81,Uossob,39,customary
81,Uossob,40,customary
81,Uossob,41,customary
81,Uossob,42,customary
81,Uossob,43,customary
81,Uossob,44,customary
81,Uossob,45,ecological explanation
81,Uossob,46,absent
81,Uossob,47,customary
81,Uossob,48,habitual
81,Uossob,49,ecological explanation
81,Uossob,50,habitual
81,Uossob,51,absent
81,Uossob,52,absent
81,Uossob,53,absent
81,Uossob,54,ecological explanation
81,Uossob,55,ecological explanation
81,Uossob,56,ecological explanation
81,Uossob,57,customary
81,Uossob,58,ecological explanation
81,Uossob,59,customary
81,Uossob,60,ecological explanation
81,Uossob,61,ecological explanation
81,Uossob,62,ecological explanation
81,Uossob,63,customary
81,Uossob,64,ecological explanation
81,Iat Forest,1,absent
81,Iat Forest,2,absent
81,Iat Forest,3,customary
81,Iat Forest,4,absent
81,Iat Forest,5,habitual
81,Iat Forest,6,customary
81,Iat Forest,7,absent
81,Iat Forest,8,customary
81,Iat Forest,9,absent
81,Iat Forest,10,habitual
81,Iat Forest,11,absent
81,Iat Forest,12,customary
81,Iat Forest,13,absent
81,Iat Forest,14,present
81,Iat Forest,15,absent
81,Iat Forest,16,customary
81,Iat Forest,17,customary
81,Iat Forest,18,present
81,Iat Forest,19,absent
81,Iat Forest,20,customary
81,Iat Forest,21,absent
81,Iat Forest,22,habitual
81,Iat Forest,23,absent
81,Iat Forest,24,customary
81,Iat Forest,25,habitual
81,Iat Forest,26,customary
81,Iat Forest,27,absent
81,Iat Forest,28,absent
81,Iat Forest,29,habitual
81,Iat Forest,30,customary
81,Iat Forest,31,customary
81,Iat Forest,32,absent
81,Iat Forest,33,customary
81,Iat Forest,34,customary
81,Iat Forest,35,absent
81,Iat Forest,36,absent
81,Iat Forest,37,customary
81,Iat Forest,38,customary
81,Iat Forest,39,customary
81,Iat Forest,40,customary
81,Iat Forest,41,habitual
81,Iat Forest,42,customary
81,Iat Forest,43,customary
81,Iat Forest,44,customary
81,Iat Forest,45,absent
81,Iat Forest,46,absent
81,Iat Forest,47,customary
81,Iat Forest,48,absent
81,Iat Forest,49,absent
81,Iat Forest,50,customary
81,Iat Forest,51,absent
81,Iat Forest,52,ecological explanation
81,Iat Forest,53,absent
81,Iat Forest,54,absent
81,Iat Forest,55,customary
81,Iat Forest,56,absent
81,Iat Forest,57,customary
81,Iat Forest,58,customary
81,Iat Forest,59,customary
81,Iat Forest,60,absent
81,Iat Forest,61,habitual
81,Iat Forest,62,present
81,Iat Forest,63,customary
81,Iat Forest,64,absent
81,Ebmog,1,customary
81,Ebmog,2,absent
81,Ebmog,3,customary
81,Ebmog,4,customary
81,Ebmog,5,absent
81,Ebmog,6,habitual
81,Ebmog,7,present
81,Ebmog,8,absent
81,Ebmog,9,customary
81,Ebmog,10,present
81,Ebmog,11,absent
81,Ebmog,12,habitual
81,Ebmog,13,absent
81,Ebmog,14,absent
81,Ebmog,15,customary
81,Ebmog,16,customary
81,Ebmog,17,customary
81,Ebmog,18,absent
81,Ebmog,19,absent
81,Ebmog,20,customary
81,Ebmog,21,absent
81,Ebmog,22,absent
81,Ebmog,23,present
81,Ebmog,24,present
81,Ebmog,25,present
81,Ebmog,26,customary
81,Ebmog,27,customary
81,Ebmog,28,present
81,Ebmog,29,absent
81,Ebmog,30,absent
81,Ebmog,31,customary
81,Ebmog,32,absent
81,Ebmog,33,customary
81,Ebmog,34,present
81,Ebmog,35,customary
81,Ebmog,36,customary
81,Ebmog,37,customary
81,Ebmog,38,customary
81,Ebmog,39,habitual
81,Ebmog,40,customary
81,Ebmog,41,absent
81,Ebmog,42,absent
81,Ebmog,43,customary
81,Ebmog,44,absent
81,Ebmog,45,customary
81,Ebmog,46,absent
81,Ebmog,47,absent
81,Ebmog,48,absent
81,Ebmog,49,customary
81,Ebmog,50,habitual
81,Ebmog,51,absent
81,Ebmog,52,absent
81,Ebmog,53,habitual
81,Ebmog,54,customary
81,Ebmog,55,customary
81,Ebmog,56,present
81,Ebmog,57,customary
81,Ebmog,58,customary
81,Ebmog,59,absent
81,Ebmog,60,present
81,Ebmog,61,customary
81,Ebmog,62,customary
81,Ebmog,63,present
81,Ebmog,64,customary
81,Elaham,1,absent
81,Elaham,2,absent
81,Elaham,3,customary
81,Elaham,4,customary
81,Elaham,5,absent
81,Elaham,6,customary
81,Elaham,7,present
81,Elaham,8,customary
81,Elaham,9,customary
81,Elaham,10,habitual
81,Elaham,11,absent
81,Elaham,12,customary
81,Elaham,13,absent
81,Elaham,14,present
81,Elaham,15,habitual
81,Elaham,16,customary
81,Elaham,17,customary
81,Elaham,18,present
81,Elaham,19,absent
81,Elaham,20,customary
81,Elaham,21,absent
81,Elaham,22,habitual
81,Elaham,23,habitual
81,Elaham,24,absent
81,Elaham,25,absent
81,Elaham,26,customary
81,Elaham,27,customary
81,Elaham,28,present
81,Elaham,29,habitual
81,Elaham,30,absent
81,Elaham,31,customary
81,Elaham,32,absent
81,Elaham,33,customary
81,Elaham,34,absent
81,Elaham,35,habitual
81,Elaham,36,customary
81,Elaham,37,customary
81,Elaham,38,customary
81,Elaham,39,absent
81,Elaham,40,customary
81,Elaham,41,ecological explanation
81,Elaham,42,ecological explanation
81,Elaham,43,customary
81,Elaham,44,present
81,Elaham,45,customary
81,Elaham,46,absent
81,Elaham,47,present
81,Elaham,48,ecological explanation
81,Elaham,49,customary
81,Elaham,50,habitual
81,Elaham,51,absent
81,Elaham,52,absent
81,Elaham,53,habitual
81,Elaham,54,customary
81,Elaham,55,customary
81,Elaham,56,absent
81,Elaham,57,customary
81,Elaham,58,customary
81,Elaham,59,ecological explanation
81,Elaham,60,absent
81,Elaham,61,customary
81,Elaham,62,customary
81,Elaham,63,ecological explanation
81,Elaham,64,customary
